Unnamed: 0,id,scrape_id,last_scraped,source,host_id,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
13195,1.18191e+18,20200000000000.0,15/12/24,city scrape,522704076,2023-06-29,within an hour,100%,100%,t,6,t,t,Paranhos,41.1646586,-8.6097336,Room in boutique hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Cooking basics"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Washer"", ""Outdoor dining area"", ""TV"", ""Kitchen"", ""Carbon monoxide alarm"", ""Air conditioning""]",$50.00,1,365,30,60,90,365,2,2,0,26/06/24,03/07/24,4.5,5.0,4.5,5.0,5.0,4.5,4.5,43135/AL,t,6,3,3,0,0.35
13196,1.18193e+18,20200000000000.0,15/12/24,city scrape,583844168,2024-06-16,within an hour,100%,100%,f,12,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1411129,-8.6130933,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Luggage dropoff allowed"", ""Kitchenette"", ""Private entrance"", ""Keypad"", ""Wifi"", ""Clothing storage: closet"", ""Cooking basics"", ""Coffee maker"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Mini fridge"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Dining table"", ""Private patio or balcony"", ""Waterfront"", ""Shower gel"", ""Cleaning available during stay"", ""Conditioner""]",$66.00,1,31,18,48,76,232,13,13,5,05/07/24,25/11/24,4.85,4.77,4.92,4.92,4.92,4.92,4.77,11797,t,12,12,0,0,2.38
13197,1.18193e+18,20200000000000.0,15/12/24,city scrape,583844168,2024-06-16,within an hour,100%,100%,f,12,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1411129,-8.6130933,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Kitchenette"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Dining table"", ""Shower gel"", ""Conditioner"", ""Bed linens""]",$62.00,1,31,27,55,85,251,2,2,1,12/11/24,20/11/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11797,t,12,12,0,0,1.76
13198,1.18193e+18,20200000000000.0,15/12/24,city scrape,583844168,2024-06-16,within an hour,100%,100%,f,12,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1411129,-8.6130933,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Body soap"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Kitchenette"", ""Private entrance"", ""Keypad"", ""Wifi"", ""Clothing storage: closet"", ""Cooking basics"", ""Coffee maker"", ""Self check-in"", ""Wine glasses"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Dining table"", ""Private patio or balcony"", ""Waterfront"", ""Shower gel"", ""Conditioner""]",$66.00,1,31,24,51,79,232,2,2,2,23/11/24,03/12/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11797,t,12,12,0,0,2.0
13199,1.18193e+18,20200000000000.0,15/12/24,city scrape,583844168,2024-06-16,within an hour,100%,100%,f,12,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1411129,-8.6130933,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Body soap"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Luggage dropoff allowed"", ""Kitchenette"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Dining table"", ""Shower gel"", ""Bed linens""]",$62.00,1,31,21,51,81,243,1,1,0,10/11/24,10/11/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11797,t,12,12,0,0,0.83
13200,1.18193e+18,20200000000000.0,15/12/24,city scrape,583844168,2024-06-16,within an hour,100%,100%,f,12,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1411129,-8.6130933,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hangers"", ""Kitchenette"", ""Private entrance"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Waterfront"", ""Shower gel"", ""Conditioner"", ""Bed linens""]",$62.00,1,31,25,55,85,175,3,3,1,15/09/24,20/11/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11797,t,12,12,0,0,0.98
13201,1.18193e+18,20200000000000.0,15/12/24,city scrape,583844168,2024-06-16,within an hour,100%,100%,f,12,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1411129,-8.6130933,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""TV with standard cable"", ""Dedicated workspace"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hangers"", ""Private entrance"", ""Keypad"", ""Wifi"", ""Coffee maker"", ""Kitchen"", ""Self check-in"", ""Heating"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Shower gel"", ""Bed linens""]",$59.00,1,31,19,49,76,239,0,0,0,,,,,,,,,,11797,t,12,12,0,0,
13203,1.18208e+18,20200000000000.0,15/12/24,city scrape,576755838,2024-09-05,within an hour,100%,95%,t,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15464,-8.60414,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Room-darkening shades"", ""Other electric stove"", ""Shampoo"", ""Washer"", ""Cleaning products"", ""Coffee maker: espresso machine, Nespresso"", ""Microwave"", ""Body soap"", ""Central heating"", ""Hair dryer"", ""Hot water"", ""Hangers"", ""Pocket wifi"", ""Private entrance"", ""Wifi"", ""Iron"", ""Hot water kettle"", ""Kitchen"", ""Outdoor shower"", ""Drying rack for clothing"", ""Single oven"", ""Clothing storage: closet and wardrobe"", ""TV"", ""Air conditioning"", ""Freezer"", ""Extra pillows and blankets"", ""Shower gel"", ""Bed linens""]",$39.00,3,365,18,48,78,350,25,25,2,07/07/24,09/12/24,4.88,4.88,4.72,4.88,4.92,4.96,5.0,124229/AL,t,1,1,0,0,4.63
13204,1.18244e+18,20200000000000.0,15/12/24,city scrape,584402350,2024-06-19,within a few hours,83%,100%,f,1,f,f,Alfena,41.22511,-8.52919,Entire villa,Entire home/apt,8,4.0,4 baths,4.0,4.0,"[""Refrigerator"", ""Toaster"", ""Washer"", ""Cleaning products"", ""Barbecue utensils"", ""Private indoor pool - available all year, open 24 hours, pool cover, rooftop"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Dishes and silverware"", ""Stove"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""BBQ grill"", ""Dryer"", ""Host greets you"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Oven"", ""Exterior security cameras on property"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Bathtub"", ""Children's playroom"", ""Smoke alarm"", ""Free parking on premises"", ""Baking sheet"", ""TV"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Freezer"", ""Dining table"", ""Courtyard view"", ""Children\u2019s books and toys"", ""Outdoor dining area"", ""Bed linens""]",$123.00,2,90,20,50,80,322,2,2,0,29/07/24,05/09/24,5.0,5.0,5.0,5.0,5.0,5.0,4.0,157123/AL,t,1,1,0,0,0.43
13205,1.18258e+18,20200000000000.0,15/12/24,city scrape,522704076,2023-06-29,within an hour,100%,100%,t,6,t,t,Paranhos,41.1658,-8.6094,Room in boutique hotel,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Exterior security cameras on property"", ""Cooking basics"", ""Fire extinguisher"", ""First aid kit"", ""Wifi"", ""Washer"", ""Outdoor dining area"", ""TV"", ""Kitchen"", ""Carbon monoxide alarm"", ""Air conditioning""]",$67.00,1,365,30,60,90,365,8,8,0,25/06/24,20/09/24,5.0,4.75,5.0,5.0,5.0,4.75,4.88,43135/AL,t,6,3,3,0,1.38
13206,1.1826e+18,20200000000000.0,15/12/24,city scrape,522704076,2023-06-29,within an hour,100%,100%,t,6,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16416,-8.61016,Room in hotel,Private room,2,1.0,1 private bath,1.0,1.0,"[""Exterior security cameras on property"", ""Cooking basics"", ""Fire extinguisher"", ""Smoke alarm"", ""First aid kit"", ""Wifi"", ""Outdoor dining area"", ""TV"", ""Kitchen"", ""Carbon monoxide alarm"", ""Air conditioning""]",,1,1125,30,60,90,365,1,1,0,22/07/24,22/07/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,43135/AL,t,6,3,3,0,0.2
13207,1.18262e+18,20200000000000.0,15/12/24,city scrape,584461756,2024-06-19,within an hour,100%,100%,f,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14977,-8.60734,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Washer"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$32.00,2,270,6,16,46,226,3,3,1,02/09/24,23/11/24,4.67,4.33,5.0,5.0,5.0,5.0,4.67,5985/AL,t,6,6,0,0,0.86
13208,1.18263e+18,20200000000000.0,15/12/24,city scrape,584461756,2024-06-19,within an hour,100%,100%,f,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14837,-8.60852,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$30.00,2,270,7,29,50,230,2,2,0,11/07/24,08/11/24,4.5,5.0,4.5,5.0,5.0,5.0,5.0,5982/AL,t,6,6,0,0,0.38
13209,1.18263e+18,20200000000000.0,15/12/24,city scrape,584461756,2024-06-19,within an hour,100%,100%,f,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14975,-8.61191,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$32.00,2,270,6,30,60,240,0,0,0,,,,,,,,,,43839/AL,t,6,6,0,0,
13211,1.18316e+18,20200000000000.0,15/12/24,city scrape,584461756,2024-06-19,within an hour,100%,100%,f,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14937,-8.61243,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$31.00,2,270,2,24,54,234,2,2,0,08/07/24,25/10/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,43845/AL,t,6,6,0,0,0.37
13212,1.18316e+18,20200000000000.0,15/12/24,city scrape,584461756,2024-06-19,within an hour,100%,100%,f,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14886,-8.61103,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Oven"", ""Kitchen"", ""Hot water kettle"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$32.00,2,270,7,30,60,240,2,2,0,05/07/24,05/11/24,5.0,5.0,4.5,5.0,5.0,5.0,5.0,43850/AL,t,6,6,0,0,0.37
13213,1.18316e+18,20200000000000.0,15/12/24,city scrape,584461756,2024-06-19,within an hour,100%,100%,f,6,t,f,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14837,-8.61281,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Refrigerator"", ""Shampoo"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Hot water kettle"", ""Oven"", ""Kitchen"", ""Iron"", ""Self check-in"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning""]",$32.00,2,270,6,36,66,246,3,3,0,07/09/24,11/11/24,5.0,5.0,5.0,5.0,5.0,5.0,4.67,43853/AL,t,6,6,0,0,0.9
13215,1.18319e+18,20200000000000.0,15/12/24,city scrape,584600389,2024-06-20,within an hour,100%,100%,f,16,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1489,-8.62133,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Washer"", ""Dedicated workspace"", ""Garden view"", ""Dishwasher"", ""Hair dryer"", ""First aid kit"", ""Hot water"", ""Dryer"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Backyard"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Freezer"", ""Courtyard view"", ""Bed linens""]",$69.00,1,1125,13,43,73,348,10,10,2,10/07/24,02/12/24,4.4,4.9,4.7,4.4,4.3,4.9,4.6,Exempt,t,16,9,7,0,1.89
13216,1.18319e+18,20200000000000.0,15/12/24,city scrape,584600389,2024-06-20,within an hour,100%,100%,f,16,t,t,Lordelo do Ouro e Massarelos,41.14816,-8.62335,Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,2.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Washer"", ""Dedicated workspace"", ""Garden view"", ""Dishwasher"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Dryer"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Backyard"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Freezer"", ""Courtyard view"", ""Bed linens""]",$105.00,1,1125,10,40,70,338,9,9,1,28/07/24,29/11/24,4.11,4.22,3.67,4.67,4.44,4.67,4.11,Exempt,t,16,9,7,0,1.91
13217,1.18319e+18,20200000000000.0,15/12/24,city scrape,584600389,2024-06-20,within an hour,100%,100%,f,16,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14857,-8.62178,Entire rental unit,Entire home/apt,2,2.0,2 baths,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Washer"", ""Dedicated workspace"", ""Garden view"", ""Dishwasher"", ""Hair dryer"", ""Books and reading material"", ""Hot water"", ""Dryer"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Freezer"", ""Portable fans"", ""Bed linens""]",$110.00,1,1125,0,0,23,291,15,15,0,25/07/24,13/11/24,4.67,4.8,4.67,4.93,4.67,4.73,4.53,Exempt,t,16,9,7,0,3.13
13218,1.1832e+18,20200000000000.0,15/12/24,city scrape,584600389,2024-06-20,within an hour,100%,100%,f,16,t,t,Lordelo do Ouro e Massarelos,41.14894,-8.62358,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Washer"", ""Dishwasher"", ""Hair dryer"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Dryer"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Oven"", ""Kitchen"", ""Hot water kettle"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Freezer"", ""Bed linens""]",$73.00,1,1125,20,50,80,355,12,12,2,16/07/24,24/11/24,4.5,4.75,4.58,4.92,4.83,4.83,4.5,Exempt,t,16,9,7,0,2.35
13219,1.1832e+18,20200000000000.0,15/12/24,city scrape,584600389,2024-06-20,within an hour,100%,100%,f,16,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1489,-8.62143,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Refrigerator"", ""Toaster"", ""Shampoo"", ""Washer"", ""Dedicated workspace"", ""Garden view"", ""Dishwasher"", ""Hair dryer"", ""Fire extinguisher"", ""Hot water"", ""Dryer"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Backyard"", ""Self check-in"", ""Wine glasses"", ""Heating"", ""Essentials"", ""Lockbox"", ""TV"", ""Freezer"", ""Courtyard view"", ""Bed linens""]",$73.00,1,1125,20,50,80,355,10,10,0,08/07/24,19/09/24,3.8,4.1,3.9,4.5,4.1,4.6,3.5,Exempt,t,16,9,7,0,1.86
13221,1.18326e+18,20200000000000.0,15/12/24,city scrape,431283509,2021-10-11,,,,f,68,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1464539,-8.6069495,Entire rental unit,Entire home/apt,3,1.0,1 bath,0.0,2.0,"[""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Other stove"", ""Cleaning products"", ""Microwave"", ""Body soap"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Host greets you"", ""Hangers"", ""Wifi"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Wine glasses"", ""Long term stays allowed"", ""Mini fridge"", ""TV"", ""Portable fans"", ""Dining table"", ""Shower gel"", ""Coffee"", ""Bed linens""]",$41.00,2,365,29,59,89,343,4,4,0,04/07/24,19/09/24,4.5,5.0,4.75,4.25,5.0,5.0,4.75,132511/AL,t,63,46,17,0,0.73
13222,1.18327e+18,20200000000000.0,15/12/24,city scrape,546760190,2023-11-16,within an hour,100%,100%,f,2,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15522,-8.62154,Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,3.0,"[""Refrigerator"", ""Shampoo"", ""Washer"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Stove"", ""Hot water"", ""Host greets you"", ""Hangers"", ""Wifi"", ""Coffee maker"", ""Cooking basics"", ""Iron"", ""Kitchen"", ""Oven"", ""Hot water kettle"", ""Essentials"", ""Free parking on premises"", ""TV"", ""Freezer""]",$31.00,2,270,20,50,80,260,22,22,2,30/06/24,28/11/24,4.27,4.5,4.36,4.86,4.86,4.36,4.41,124239/AL,t,1,1,0,0,3.91
13225,1.18378e+18,20200000000000.0,14/12/24,city scrape,584786539,2024-06-21,within an hour,100%,,f,1,f,t,Lordelo do Ouro e Massarelos,41.16007,-8.63638,Entire rental unit,Entire home/apt,6,2.0,2 baths,3.0,4.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Shampoo"", ""Washer"", ""Cleaning products"", ""Piano"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Hair dryer"", ""Books and reading material"", ""Fire extinguisher"", ""First aid kit"", ""Dishes and silverware"", ""Hot water"", ""Stove"", ""Host greets you"", ""Luggage dropoff allowed"", ""Wifi"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Hot water kettle"", ""Laundromat nearby"", ""Blender"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Baking sheet"", ""Whirlpool oven"", ""Bikes"", ""TV"", ""Freezer"", ""Paid street parking off premises"", ""Portable fans"", ""Dining table"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Crib - available upon request"", ""Shower gel"", ""Coffee"", ""Conditioner"", ""Babysitter recommendations"", ""Bed linens""]",$175.00,2,365,26,56,86,358,0,0,0,,,,,,,,,,149982/AL,f,1,1,0,0,
13226,1.18404e+18,20200000000000.0,15/12/24,city scrape,561041471,2024-08-02,,,100%,f,1,t,t,Vila do Conde,41.366882,-8.7577972,Entire home,Entire home/apt,9,2.5,2.5 baths,5.0,5.0,"[""Refrigerator"", ""Room-darkening shades"", ""Toaster"", ""Other induction stove"", ""Washer"", ""Free street parking"", ""Microwave"", ""Dishwasher"", ""Housekeeping available from 11:00\u202fAM to 12:00\u202fPM, Wednesday - available at extra cost"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hot water"", ""Clothing storage: walk-in closet"", ""BBQ grill"", ""Host greets you"", ""Hangers"", ""Luggage dropoff allowed"", ""Board games"", ""Pocket wifi"", ""Baby bath - always at the listing"", ""Wifi"", ""Private entrance"", ""Iron"", ""Cooking basics"", ""Kitchen"", ""Drying rack for clothing"", ""Wine glasses"", ""Long term stays allowed"", ""Single oven"", ""Coffee maker: espresso machine"", ""Beach access \u2013 Beachfront"", ""TV"", ""Freezer"", ""Dining table"", ""Pets allowed"", ""Extra pillows and blankets"", ""Bidet"", ""Coffee"", ""Outdoor dining area"", ""Crib - always at the listing"", ""Bed linens""]",$220.00,4,365,0,0,0,154,3,3,0,31/07/24,17/08/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,157240/AL,f,1,1,0,0,0.65
13227,1.18415e+18,20200000000000.0,15/12/24,city scrape,386028609,2021-01-25,within an hour,100%,100%,f,1,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14648,-8.60548,Private room in rental unit,Private room,2,1.0,1 private bath,1.0,1.0,"[""Exterior security cameras on property"", ""Smoking allowed"", ""Wifi"", ""Lock on bedroom door"", ""Paid parking on premises"", ""Host greets you"", ""Washer"", ""Outdoor dining area"", ""TV"", ""Kitchen"", ""Air conditioning""]",$65.00,1,30,9,39,69,308,3,3,0,04/09/24,04/10/24,4.67,4.67,4.67,4.67,5.0,5.0,4.67,Exempt,f,1,0,1,0,0.87
13228,1.18415e+18,20200000000000.0,15/12/24,city scrape,584891582,2024-06-21,within an hour,100%,100%,t,8,t,t,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1460489,-8.6128972,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Refrigerator"", ""Toaster"", ""Other electric stove"", ""Aromas de Portugal body soap"", ""Microwave"", ""Dishwasher"", ""Elevator"", ""Central heating"", ""Hair dryer"", ""Dishes and silverware"", ""Fire extinguisher"", ""First aid kit"", ""Hangers"", ""Keypad"", ""Wifi"", ""Paid parking lot off premises"", ""Clothing storage: closet"", ""Iron"", ""Crib"", ""Kitchen"", ""Cooking basics"", ""Oven"", ""Hot water kettle"", ""Laundromat nearby"", ""Self check-in"", ""Wine glasses"", ""Coffee maker: espresso machine"", ""Smoke alarm"", ""Essentials"", ""Free parking on premises"", ""Baking sheet"", ""Mini fridge"", ""TV"", ""Carbon monoxide alarm"", ""Air conditioning"", ""Freezer"", ""Dining table"", ""Aromas de Portugal shampoo"", ""Extra pillows and blankets"", ""Shower gel"", ""Coffee"", ""Bed linens""]",$202.00,2,31,26,56,86,361,5,5,0,13/08/24,04/11/24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,156464/AL,t,8,8,0,0,1.2
